# Recording Session
# start_time: 1.73215e+12
# end_time: 1.73215e+12
# Format: marker_id,timestamp,tx,ty,tz,qx,qy,qz,qw,confidence
1,1.73215e+12,0.311235,0.163813,2.75721,0.557396,0.119218,0.796355,0.202276,0.0016472
1,1.73215e+12,0.327075,0.185744,2.79406,0.563233,0.136191,0.787412,0.210245,0.00165588
1,1.73215e+12,0.326099,0.182159,2.77338,0.566926,0.139444,0.783713,0.212002,0.00170169
1,1.73215e+12,0.349692,0.179058,2.78213,0.579323,0.151089,0.771727,0.214464,0.00178703
1,1.73215e+12,0.372889,0.185183,2.75457,0.581449,0.153834,0.76919,0.215867,0.00178722
1,1.73215e+12,0.384907,0.198748,2.74281,0.580719,0.162997,0.766717,0.21987,0.00184195
1,1.73215e+12,0.359084,0.185289,2.6838,0.585514,0.164287,0.765401,0.21058,0.0019164
1,1.73215e+12,0.347517,0.171404,2.6758,0.596257,0.172978,0.755986,0.207464,0.00194929
1,1.73215e+12,0.342733,0.151968,2.655,0.604201,0.176713,0.748995,0.206689,0.00198251
1,1.73215e+12,0.359663,0.1283,2.68298,0.620179,0.19515,0.729871,0.211149,0.0019564
1,1.73215e+12,0.375436,0.124425,2.66051,0.628657,0.207152,0.719653,0.209707,0.00201636
1,1.73215e+12,0.422079,0.124076,2.63893,0.63464,0.212414,0.711234,0.215076,0.00208459
1,1.73215e+12,0.494028,0.117504,2.64692,0.652103,0.217459,0.695228,0.210073,0.00195435
1,1.73215e+12,0.525023,0.100196,2.59486,0.661452,0.223227,0.683598,0.212943,0.00199886
1,1.73215e+12,0.520763,0.101113,2.56728,0.664701,0.224783,0.678902,0.216189,0.00204918
1,1.73215e+12,0.533243,0.101734,2.56599,0.673272,0.231839,0.666926,0.219466,0.00200282
1,1.73215e+12,0.573331,0.108158,2.62325,0.684721,0.230951,0.656869,0.215273,0.00194872
1,1.73215e+12,0.608074,0.111623,2.5618,0.698968,0.248212,0.630389,0.229008,0.00195494
1,1.73215e+12,0.623005,0.116757,2.54328,0.701068,0.240369,0.633068,0.2235,0.00195966
1,1.73215e+12,0.599095,0.13998,2.57797,0.709713,0.246283,0.61713,0.234102,0.00194408
1,1.73215e+12,0.543152,0.163492,2.55588,0.713467,0.245248,0.61552,0.227935,0.00205705
1,1.73215e+12,0.534888,0.151034,2.57096,0.716034,0.250149,0.607234,0.236618,0.0020703
1,1.73215e+12,0.513094,0.134573,2.50415,0.723496,0.248284,0.598081,0.239181,0.00220029
1,1.73215e+12,0.515523,0.138013,2.55509,0.729904,0.242314,0.59086,0.24374,0.00217825
1,1.73215e+12,0.474264,0.112828,2.54533,0.74021,0.244874,0.577298,0.242598,0.00218142
1,1.73215e+12,0.414087,0.0891261,2.53555,0.743247,0.233595,0.580597,0.236483,0.00232518
1,1.73215e+12,0.378143,0.0759494,2.53902,0.750355,0.230466,0.57469,0.231482,0.00235217
1,1.73215e+12,0.323744,0.103427,2.52906,0.758438,0.228177,0.567057,0.226169,0.00241177
1,1.73215e+12,0.31151,0.130154,2.52131,0.759613,0.228837,0.56335,0.230778,0.00256543
1,1.73215e+12,0.283312,0.168497,2.52253,0.766796,0.225808,0.557243,0.224753,0.00261038
1,1.73215e+12,0.264976,0.203968,2.53658,0.770689,0.223692,0.552042,0.226387,0.00259734
1,1.73215e+12,0.241949,0.232915,2.46449,0.768765,0.230092,0.552267,0.225963,0.00271526
1,1.73215e+12,0.215995,0.264782,2.48494,0.774339,0.218889,0.547901,0.228674,0.00275921
1,1.73215e+12,0.184166,0.290385,2.41732,0.776219,0.22844,0.541201,0.228912,0.00288926
1,1.73215e+12,0.170179,0.294132,2.38142,0.772035,0.235083,0.542313,0.233655,0.00297146
1,1.73215e+12,0.142713,0.309489,2.42318,0.781093,0.219649,0.533079,0.239738,0.00299774
1,1.73215e+12,0.115482,0.307348,2.3969,0.7798,0.216891,0.53973,0.231435,0.00300823
1,1.73215e+12,0.0662917,0.325189,2.38974,0.787745,0.21653,0.521717,0.245733,0.00311615
1,1.73215e+12,0.0237755,0.350717,2.38896,0.788371,0.209641,0.52566,0.241255,0.00315366
1,1.73215e+12,-0.0414752,0.358343,2.36933,0.783038,0.207951,0.539201,0.229935,0.00325957
1,1.73215e+12,-0.0818537,0.342393,2.35365,0.786202,0.211531,0.532825,0.230734,0.00328087
1,1.73215e+12,-0.127854,0.30894,2.36126,0.795667,0.194531,0.525501,0.230044,0.00343282
1,1.73215e+12,-0.153328,0.324697,2.37222,0.804062,0.187308,0.511801,0.237612,0.00341349
1,1.73215e+12,-0.206094,0.320754,2.33083,0.794988,0.203818,0.524028,0.2277,0.00331887
1,1.73215e+12,-0.257298,0.319325,2.3467,0.801765,0.186503,0.517755,0.233065,0.00339113
1,1.73215e+12,-0.320132,0.306623,2.36683,0.805115,0.180021,0.521735,0.2172,0.00330539
1,1.73215e+12,-0.333072,0.301433,2.38369,0.814161,0.1616,0.511848,0.221447,0.0034132
1,1.73215e+12,-0.3277,0.300433,2.38065,0.817741,0.160645,0.503826,0.227272,0.00339566
1,1.73215e+12,-0.330642,0.313846,2.39715,0.819541,0.158616,0.498526,0.233808,0.00333513
1,1.73215e+12,-0.34212,0.329049,2.38951,0.814301,0.168428,0.500716,0.240478,0.0032849
1,1.73215e+12,-0.376176,0.341496,2.41488,0.819577,0.15684,0.490678,0.250858,0.0032188
1,1.73215e+12,-0.455595,0.344454,2.47615,0.8192,0.145335,0.506278,0.226872,0.00302047
1,1.73215e+12,-0.482468,0.318682,2.44803,0.821252,0.152366,0.499981,0.228797,0.00301228
1,1.73215e+12,-0.543495,0.324278,2.45153,0.82151,0.152364,0.498844,0.230348,0.00288721
1,1.73215e+12,-0.604498,0.330769,2.4804,0.824012,0.146421,0.492902,0.237935,0.00273477
1,1.73215e+12,-0.703591,0.34728,2.49567,0.826322,0.13323,0.496733,0.22956,0.00262578
1,1.73215e+12,-0.75183,0.342722,2.45924,0.820583,0.145793,0.505548,0.223182,0.00250457
1,1.73215e+12,-0.814325,0.347363,2.48698,0.821214,0.130933,0.512452,0.214145,0.00239983
1,1.73215e+12,-0.832555,0.344663,2.47697,0.820713,0.131618,0.505411,0.231663,0.00236668
1,1.73215e+12,-0.869539,0.356506,2.50492,0.822469,0.124788,0.502326,0.235883,0.00226911
1,1.73215e+12,-0.915764,0.359635,2.53135,0.822552,0.122984,0.507639,0.224913,0.00215861
1,1.73215e+12,-0.953093,0.373642,2.56753,0.829429,0.112183,0.498841,0.224989,0.00208752
1,1.73215e+12,-1.05804,0.378237,2.62323,0.822505,0.125758,0.518341,0.197468,0.00186087
1,1.73215e+12,-1.19781,0.350243,2.6546,0.828585,0.108841,0.520167,0.176147,0.00168629
1,1.73215e+12,-1.25695,0.322021,2.61694,0.829897,0.0996742,0.515565,0.188491,0.0015581
1,1.73215e+12,-1.29307,0.321866,2.54636,0.821941,0.10876,0.522053,0.200112,0.00146369
1,1.73215e+12,-1.33567,0.332953,2.59017,0.826624,0.0986185,0.518434,0.195433,0.00141006
1,1.73215e+12,-1.36427,0.312235,2.62011,0.83283,0.087886,0.506504,0.205241,0.00135389
1,1.73215e+12,-1.40024,0.306656,2.66121,0.828529,0.0926402,0.514794,0.199859,0.00128584
1,1.73215e+12,-1.51607,0.280923,2.74242,0.829851,0.0856922,0.523778,0.172223,0.0011401
1,1.73215e+12,-1.54321,0.235741,2.69312,0.835644,0.0763956,0.512249,0.182929,0.00106627
1,1.73215e+12,-1.57892,0.214393,2.68881,0.790905,-0.0773811,0.558194,-0.238539,0.00102418
1,1.73215e+12,-1.66655,0.194027,2.69072,0.841199,0.069824,0.505566,0.17864,0.000859536
1,1.73215e+12,-1.72091,0.169048,2.68431,0.84393,0.0598462,0.503928,0.173944,0.000747842
1,1.73215e+12,-1.71559,0.668824,2.70467,0.84342,0.072913,0.500547,0.181047,0.000571158
1,1.73215e+12,-1.63933,0.676205,2.7202,0.841394,0.0765176,0.498054,0.195303,0.000698174
1,1.73215e+12,-1.54799,0.662643,2.75283,0.839556,0.0840586,0.49913,0.197356,0.000881302
1,1.73215e+12,-1.47783,0.645849,2.75233,0.836486,0.0950956,0.498625,0.206449,0.00101983
1,1.73215e+12,-1.39065,0.632659,2.79852,0.842107,0.0832649,0.484753,0.221216,0.00113566
1,1.73215e+12,-1.34028,0.626666,2.8585,0.836201,0.0966116,0.496033,0.213038,0.0012575
1,1.73215e+12,-1.24025,0.578214,2.85544,0.837647,0.0891529,0.488678,0.227139,0.00141676
1,1.73215e+12,-1.19588,0.558861,2.87081,0.841245,0.0812202,0.479704,0.235784,0.00144687
1,1.73215e+12,-1.12388,0.505372,2.90036,0.84053,0.0831827,0.481211,0.234575,0.00154599
1,1.73215e+12,-1.07899,0.484056,2.92288,0.842024,0.0822201,0.482453,0.226881,0.00163699
1,1.73215e+12,-1.01281,0.452192,2.93941,0.840358,0.0798157,0.480062,0.238682,0.00169122
1,1.73215e+12,-0.9658,0.438917,2.92287,0.837338,0.0809286,0.482081,0.244772,0.00176169
1,1.73215e+12,-0.935221,0.455409,2.90168,0.833664,0.0888237,0.487545,0.243751,0.00182461
1,1.73215e+12,-0.929053,0.469315,2.86585,0.836241,-0.0890844,-0.489473,-0.230608,0.0018006
1,1.73215e+12,-0.955068,0.533301,2.86319,0.830889,0.0907089,0.489721,0.248131,0.00176133
1,1.73215e+12,-0.794159,0.729549,2.96456,0.829779,-0.0592418,-0.500708,-0.239266,0.00174816
1,1.73215e+12,-0.698312,0.763449,2.79775,0.817843,-0.111494,-0.505228,-0.251885,0.00189996
1,1.73215e+12,-0.711673,0.833013,2.73087,0.813053,-0.121424,-0.506424,-0.26026,0.0018362
1,1.73215e+12,-0.724877,0.887739,2.70863,0.800367,0.132712,0.512156,0.281952,0.00178302
1,1.73215e+12,-0.155999,0.741901,2.29625,0.554438,0.0192784,0.768088,0.319793,0.00278788
1,1.73215e+12,-0.213878,0.689881,2.35834,0.555013,0.00922001,0.765528,0.325335,0.00270426
1,1.73215e+12,-0.23732,0.626996,2.35855,0.554497,0.00543728,0.768454,0.319346,0.00283821
1,1.73215e+12,-0.258678,0.553645,2.39607,0.556465,0.00575725,0.762648,0.32967,0.002815
1,1.73215e+12,-0.234107,0.47624,2.40089,0.545271,0.00557494,0.769422,0.332622,0.00275911
1,1.73215e+12,-0.214534,0.437988,2.45724,0.546051,0.00264386,0.766343,0.338437,0.00282138
1,1.73215e+12,-0.218431,0.370649,2.47972,0.546369,9.55844e-05,0.766615,0.337316,0.00272361
1,1.73215e+12,-0.245669,0.319826,2.56043,0.54764,-0.00292013,0.758603,0.352992,0.00271131
1,1.73215e+12,-0.284775,0.261445,2.51498,-0.545576,-0.000429419,0.762115,-0.348607,0.0027801
1,1.73215e+12,-0.338131,0.294186,2.53032,-0.547378,0.0110089,0.765723,-0.337527,0.00255656
1,1.73215e+12,-0.325925,0.310826,2.58557,-0.549857,0.00940489,0.76484,-0.335543,0.00253158
1,1.73215e+12,-0.273933,0.310163,2.57993,-0.551288,0.00987379,0.773897,-0.311556,0.00246605
1,1.73215e+12,-0.252322,0.33101,2.62175,-0.555329,0.0100601,0.770038,-0.313928,0.00238689
1,1.73215e+12,-0.240872,0.386511,2.61657,-0.555289,0.0122736,0.774814,-0.301936,0.00236495
1,1.73215e+12,-0.254495,0.401086,2.65842,-0.557402,0.00705412,0.772911,-0.303087,0.00227375
1,1.73215e+12,-0.271947,0.411699,2.64614,-0.549344,0.0163962,0.778426,-0.303323,0.00228328
1,1.73215e+12,-0.293174,0.417919,2.65042,-0.545884,0.0160221,0.778668,-0.308916,0.00220305
1,1.73215e+12,-0.327359,0.417758,2.65807,-0.539577,0.02293,0.781711,-0.311864,0.00218045
1,1.73215e+12,-0.37349,0.421275,2.72552,-0.545513,0.0224779,0.772459,-0.324371,0.00217689
1,1.73215e+12,-0.465397,0.399657,2.67635,0.534584,-0.0291181,0.783427,0.315616,0.00198545
1,1.73215e+12,-0.516394,0.38157,2.64352,0.534037,-0.0335092,0.781824,0.32005,0.00201841
1,1.73215e+12,-0.567758,0.354196,2.57555,0.530121,-0.0411018,0.788168,0.309957,0.00196949
1,1.73215e+12,-0.619866,0.287029,2.5136,-0.536852,0.0501582,0.779469,-0.318908,0.00207712
1,1.73215e+12,-0.678443,0.251689,2.47065,-0.543749,0.0582501,0.779612,-0.305202,0.00200378
1,1.73215e+12,-0.718465,0.266455,2.42899,-0.549038,0.0661987,0.777726,-0.29886,0.00198823
1,1.73215e+12,-0.703418,0.314057,2.33493,-0.557335,0.0840579,0.776416,-0.281939,0.00213723
1,1.73215e+12,-0.684045,0.305235,2.2966,-0.5658,0.0960694,0.772101,-0.27295,0.00223175
1,1.73215e+12,-0.616376,0.299073,2.27746,-0.576232,0.108636,0.764611,-0.267443,0.00241192
1,1.73215e+12,-0.537761,0.299425,2.20197,-0.583343,0.118524,0.764382,-0.247754,0.00263348
1,1.73215e+12,-0.507034,0.282735,2.2338,-0.599256,0.124263,0.753388,-0.240537,0.00272998
1,1.73215e+12,-0.404116,0.232577,2.16483,-0.597851,0.133786,0.754434,-0.235592,0.00303306
1,1.73215e+12,-0.323503,0.247339,2.141,-0.604504,0.142716,0.749532,-0.228931,0.00332857
1,1.73215e+12,-0.191394,0.236589,2.1349,-0.605372,0.142423,0.752865,-0.215489,0.00356019
1,1.73215e+12,-0.10575,0.262384,2.17745,-0.62121,0.140977,0.735057,-0.232197,0.00378593
1,1.73215e+12,-0.0721208,0.268084,2.15922,-0.616409,0.142689,0.740904,-0.225259,0.00378613
1,1.73215e+12,-0.00436692,0.304127,2.17032,-0.614908,0.146636,0.742467,-0.221651,0.00364998
1,1.73215e+12,0.0434804,0.307306,2.17668,-0.61642,0.152174,0.738721,-0.226188,0.00375351
1,1.73215e+12,0.116198,0.303295,2.18464,-0.618909,0.150521,0.738311,-0.221791,0.00358497
1,1.73215e+12,0.165542,0.331654,2.20963,-0.622768,0.155254,0.732389,-0.227296,0.00341097
1,1.73215e+12,0.20931,0.380775,2.18976,-0.623077,0.161522,0.731088,-0.226265,0.00335253
1,1.73215e+12,0.246572,0.421502,2.18996,-0.616122,0.163509,0.735926,-0.228192,0.00323012
1,1.73215e+12,0.275697,0.427807,2.16684,-0.612803,0.174113,0.73748,-0.224233,0.00312965
1,1.73215e+12,0.329027,0.399462,2.14872,-0.614177,0.172491,0.736879,-0.223705,0.00311579
1,1.73215e+12,0.362566,0.409817,2.14131,-0.618367,0.163251,0.738349,-0.214037,0.00309508
1,1.73215e+12,0.412286,0.419565,2.0979,-0.610132,0.170103,0.742203,-0.218949,0.00308079
1,1.73215e+12,0.458619,0.46045,2.09422,-0.60886,0.161739,0.747409,-0.210972,0.00297758
1,1.73215e+12,0.48797,0.501923,2.10041,-0.611526,0.159505,0.747368,-0.205027,0.00285274
1,1.73215e+12,0.521751,0.532737,2.05423,-0.603528,0.160744,0.75593,-0.196174,0.00277008
1,1.73215e+12,0.540537,0.534343,2.0359,-0.597776,0.162803,0.757932,-0.204201,0.00271442
1,1.73215e+12,0.54415,0.55176,2.0218,-0.601693,0.161544,0.757537,-0.194953,0.00273177
1,1.73215e+12,0.560997,0.565317,1.9897,-0.594548,0.1629,0.761284,-0.201053,0.00265529
1,1.73215e+12,0.586912,0.572576,1.98068,-0.59483,0.159055,0.762859,-0.197293,0.0026708
1,1.73215e+12,0.617135,0.594031,1.97805,-0.60019,0.150231,0.762199,-0.190409,0.00259489
1,1.73215e+12,0.619034,0.597019,1.97084,-0.594277,0.156753,0.763552,-0.19812,0.00253982
1,1.73215e+12,0.628099,0.59695,1.96056,-0.594296,0.153015,0.764119,-0.198797,0.00253941
1,1.73215e+12,0.636743,0.58797,1.94785,-0.588937,0.152633,0.767934,-0.200333,0.00251826
1,1.73215e+12,0.64474,0.576025,1.94883,-0.58892,0.149788,0.76684,-0.206625,0.00252537
1,1.73215e+12,0.645897,0.569578,1.95993,-0.590943,0.150477,0.763352,-0.213161,0.00250514
1,1.73215e+12,0.6406,0.578005,1.96417,-0.594609,0.147365,0.762728,-0.207292,0.00253525
1,1.73215e+12,0.655147,0.568071,1.94782,-0.586835,0.147773,0.765931,-0.217111,0.0024841
1,1.73215e+12,0.700934,0.57345,1.95917,-0.586122,0.131175,0.771359,-0.210381,0.00238687
1,1.73215e+12,0.724657,0.576149,1.95275,-0.587791,0.127448,0.771556,-0.207267,0.00235032
1,1.73215e+12,0.738317,0.580903,1.92971,-0.585948,0.136461,0.769767,-0.213313,0.00225334
1,1.73215e+12,0.771204,0.604708,1.9413,-0.589033,0.12832,0.768354,-0.214955,0.00214073
1,1.73215e+12,0.492544,0.571862,1.83384,-0.554849,0.00692395,0.773047,-0.307397,0.0034852
1,1.73215e+12,0.579443,0.590153,1.89183,-0.570862,-0.000599684,0.75262,-0.328146,0.00322967
1,1.73215e+12,0.557653,0.541208,1.892,-0.573134,-0.00251276,0.756031,-0.316113,0.00341874
1,1.73215e+12,0.556489,0.496521,1.84588,-0.578431,-0.00563172,0.756898,-0.304123,0.00361298
1,1.73215e+12,0.597112,0.482666,1.79672,-0.572352,0.00156431,0.761791,-0.303457,0.00352247
1,1.73215e+12,0.670306,0.462792,1.79067,-0.579927,-0.0135412,0.762981,-0.285239,0.00326942
1,1.73215e+12,0.695073,0.451006,1.78478,-0.583233,-0.0219312,0.763055,-0.277678,0.00320181
1,1.73215e+12,0.691536,0.394627,1.76865,-0.58549,-0.0237132,0.760044,-0.281019,0.00339059
1,1.73215e+12,0.691794,0.34963,1.74967,-0.584786,-0.02968,0.762898,-0.2741,0.00343225
1,1.73215e+12,0.667781,0.306467,1.71855,-0.581948,-0.0298477,0.762457,-0.281255,0.0036469
1,1.73215e+12,0.626423,0.284238,1.70146,-0.58142,-0.0309881,0.760802,-0.286654,0.0039023
1,1.73215e+12,0.614898,0.34876,1.72106,-0.577985,-0.0279853,0.753343,-0.31245,0.00394454
2,1.73215e+12,-0.453657,0.663668,2.04939,0.831966,0.108668,0.504757,0.203089,0.00358896
2,1.73215e+12,-0.453457,0.654692,2.05862,0.82871,0.118295,0.511746,0.193292,0.00359486
2,1.73215e+12,-0.455827,0.655251,2.06683,0.8306,0.109679,0.509992,0.194888,0.00355669
2,1.73215e+12,-0.45559,0.658106,2.07638,0.82467,0.12475,0.523081,0.175339,0.00354744
2,1.73215e+12,-0.450847,0.657094,2.07642,0.825382,0.119918,0.516803,0.193078,0.00358107
2,1.73215e+12,-0.448469,0.660511,2.08032,0.827796,0.120878,0.510969,0.197617,0.00353458
2,1.73215e+12,-0.443117,0.650045,2.07352,0.824016,0.135094,0.51682,0.188798,0.00355329
2,1.73215e+12,-0.443677,0.651011,2.08586,0.83279,0.103733,0.50653,0.197807,0.00357582
2,1.73215e+12,-0.450707,0.654895,2.0986,0.82992,0.112025,0.512734,0.189172,0.00349259
2,1.73215e+12,-0.446575,0.651935,2.10415,0.835911,0.0924027,0.498702,0.20979,0.00350953
2,1.73215e+12,-0.440703,0.643617,2.09274,0.825915,0.123804,0.514753,0.193821,0.00354304
2,1.73215e+12,-0.44296,0.641688,2.10411,0.828191,0.117031,0.519763,0.173926,0.00355141
2,1.73215e+12,-0.441378,0.628108,2.09614,0.822388,0.132787,0.519577,0.189961,0.00355502
2,1.73215e+12,-0.446581,0.628884,2.10027,0.825164,0.1246,0.520865,0.179664,0.00357933
2,1.73215e+12,-0.453785,0.634243,2.12133,0.830172,0.11226,0.519169,0.169337,0.00356775
2,1.73215e+12,-0.458021,0.630513,2.11488,0.826105,0.124975,0.518205,0.18274,0.00347537
2,1.73215e+12,-0.471656,0.635186,2.12658,0.829506,0.120212,0.516381,0.175556,0.00348247
2,1.73215e+12,-0.479101,0.640412,2.11984,0.830219,0.117298,0.513062,0.183698,0.00348021
2,1.73215e+12,-0.485498,0.645297,2.12344,0.828978,0.127151,0.511136,0.188067,0.00340708
2,1.73215e+12,-0.509647,0.656895,2.13361,0.833074,0.117094,0.505915,0.190593,0.00331237
2,1.73215e+12,-0.521667,0.662973,2.15113,0.83587,0.107609,0.50699,0.180842,0.003271
2,1.73215e+12,-0.531274,0.65714,2.14143,0.837304,0.112215,0.493921,0.205842,0.00323193
2,1.73215e+12,-0.549878,0.663469,2.17158,0.833541,0.12198,0.509807,0.174434,0.00316215
2,1.73215e+12,-0.567753,0.659299,2.17198,0.842098,0.0997882,0.495513,0.188097,0.00312107
2,1.73215e+12,-0.578112,0.655679,2.17948,0.836826,0.117242,0.507032,0.169986,0.00311823
2,1.73215e+12,-0.599705,0.653023,2.20405,0.8454,0.090033,0.497722,0.171657,0.00306367
2,1.73215e+12,-0.616443,0.645205,2.19442,0.833699,0.121342,0.515254,0.157278,0.00303481
2,1.73215e+12,-0.636451,0.646879,2.19915,0.844322,0.0976654,0.493837,0.183595,0.0029792
2,1.73215e+12,-0.65845,0.64404,2.20342,0.842003,0.10271,0.496274,0.184917,0.00290694
2,1.73215e+12,-0.679647,0.639866,2.20478,0.842755,0.0988104,0.495817,0.184842,0.00286536
2,1.73215e+12,-0.693561,0.64361,2.20362,0.842811,0.0299606,0.537267,-0.0107721,0.00288252
2,1.73215e+12,-0.720133,0.643236,2.19477,0.842996,0.101731,0.499358,0.172191,0.0027965
2,1.73215e+12,-0.737055,0.649475,2.18884,0.839974,0.104509,0.505092,0.168537,0.00276947
2,1.73215e+12,-0.764122,0.660187,2.18282,0.836008,0.109415,0.511598,0.165488,0.00265988
2,1.73215e+12,-0.780719,0.671756,2.1542,0.834633,0.113744,0.506862,0.183143,0.00260504
2,1.73215e+12,-0.80611,0.690426,2.14525,0.837557,0.102113,0.506076,0.178769,0.00249311
2,1.73215e+12,-1.3043,-0.87192,3.36476,0.92154,-0.209325,-0.279368,0.170003,0.000664409
2,1.73215e+12,-1.26922,-0.882705,3.37909,0.920208,-0.202624,-0.286883,0.1728,0.000668691
2,1.73215e+12,-1.21522,-0.89358,3.36671,0.920156,-0.200438,-0.285128,0.178438,0.000687769
2,1.73215e+12,-1.19825,-0.888531,3.31488,0.920594,-0.19782,-0.290902,0.169556,0.000710496
2,1.73215e+12,-1.21983,-0.884346,3.35504,0.920171,-0.195589,-0.296927,0.163908,0.00071425
2,1.73215e+12,-1.19879,-0.829989,3.29261,0.918706,-0.208569,-0.301098,0.14771,0.000760948
2,1.73215e+12,-1.16568,-0.795416,3.26739,0.918905,-0.201605,-0.29491,0.167327,0.000780044
2,1.73215e+12,-1.0206,-0.742909,3.17797,0.918401,-0.206384,-0.294412,0.165124,0.00090196
2,1.73215e+12,-0.96309,-0.720223,3.13705,0.917398,-0.211274,-0.294293,0.164729,0.000957881
2,1.73215e+12,-0.935113,-0.722467,3.17588,0.918006,-0.209636,-0.295653,0.160956,0.000972273
2,1.73215e+12,-0.895102,-0.722879,3.19613,0.917172,-0.203837,-0.297253,0.16996,0.000989164
2,1.73215e+12,-0.841869,-0.685051,3.14145,0.919298,-0.214986,-0.293955,0.149209,0.00108691
2,1.73215e+12,-0.845723,-0.697068,3.15868,0.918167,-0.206627,-0.30019,0.155439,0.00104383
2,1.73215e+12,-0.830724,-0.701361,3.13347,0.919408,-0.210895,-0.291271,0.159288,0.00105912
2,1.73215e+12,-0.800909,-0.699839,3.0976,0.919128,-0.216725,-0.294804,0.14603,0.00109735
2,1.73215e+12,-0.782439,-0.694413,3.0951,0.918919,-0.217032,-0.29403,0.148428,0.00113008
2,1.73215e+12,-0.777245,-0.741886,3.15934,0.921738,-0.200587,-0.298238,0.145663,0.0010727
2,1.73215e+12,-0.76611,-0.749803,3.15435,0.921202,-0.201558,-0.305539,0.131934,0.00109292
2,1.73215e+12,-0.72512,-0.718965,3.08218,0.920351,-0.212448,-0.302721,0.127204,0.00117
2,1.73215e+12,-0.581159,-0.807412,3.05042,0.922707,-0.195994,-0.30368,0.134074,0.00117152
2,1.73215e+12,-0.542206,-0.802265,3.00706,0.925,-0.188416,-0.302491,0.131807,0.00122884
2,1.73215e+12,-0.512999,-0.786698,2.97492,0.924999,-0.195706,-0.300565,0.125445,0.00128266
2,1.73215e+12,-0.486157,-0.762399,2.96822,0.925501,-0.19933,-0.306474,0.0989375,0.00131567
2,1.73215e+12,-0.457549,-0.748603,2.96897,0.92546,-0.196919,-0.302767,0.114361,0.00137619
2,1.73215e+12,-0.396588,-0.708544,2.9607,0.925926,-0.196419,-0.302437,0.112304,0.00143462
2,1.73215e+12,-0.306933,-0.618368,2.91184,0.924627,-0.203481,-0.301454,0.113078,0.00160956
2,1.73215e+12,-0.279019,-0.570467,2.90907,0.855508,-0.277526,0.217496,-0.379184,0.00170295
2,1.73215e+12,-0.234042,-0.545684,2.82335,0.923687,-0.205426,-0.303149,0.112708,0.00173402
2,1.73215e+12,-0.176934,-0.332536,2.80824,0.922742,-0.20542,-0.307307,0.10914,0.00213404
2,1.73215e+12,-0.138282,-0.273062,2.74194,0.921756,-0.21342,-0.300002,0.121723,0.00224595
2,1.73215e+12,-0.120424,-0.260892,2.72712,0.921381,-0.209191,-0.308328,0.110593,0.00234258
2,1.73215e+12,-0.113683,-0.239529,2.71957,0.92295,-0.20218,-0.313004,0.0965124,0.00246279
2,1.73215e+12,-0.105858,-0.204869,2.7035,0.922143,-0.214525,-0.312177,0.0785902,0.00246853
2,1.73215e+12,-0.0855854,-0.183154,2.64458,0.92246,-0.209184,-0.312253,0.0883618,0.00268471
2,1.73215e+12,-0.0589392,-0.202779,2.62964,0.923203,-0.203555,-0.317689,0.073051,0.00272122
2,1.73215e+12,-0.0363422,-0.199103,2.59028,0.923379,-0.204742,-0.317389,0.0686824,0.00275772
2,1.73215e+12,0.00292477,-0.160938,2.60952,0.922592,-0.193806,-0.325474,0.0730037,0.00284864
2,1.73215e+12,0.0491914,-0.136991,2.49431,0.918859,-0.213744,-0.324077,0.0706123,0.00305335
2,1.73215e+12,0.104238,-0.166309,2.4543,0.918791,-0.205067,-0.329219,0.0733904,0.00298311
2,1.73215e+12,0.159665,-0.16387,2.42732,0.919679,-0.200136,-0.333489,0.0540461,0.00304034
2,1.73215e+12,0.213012,-0.123813,2.42679,0.921767,-0.197682,-0.32902,0.0548933,0.00301499
2,1.73215e+12,0.223751,-0.0740217,2.41879,0.920946,-0.194961,-0.336354,0.0267412,0.00318923
2,1.73215e+12,0.248538,-0.0100009,2.38996,0.919125,-0.197116,-0.338511,0.0420184,0.00322653
2,1.73215e+12,0.260118,0.0305248,2.38111,0.91675,-0.204125,-0.342495,0.0244895,0.00326075
2,1.73215e+12,0.294466,0.0783941,2.34244,0.914034,-0.214339,-0.342154,0.0391429,0.00319546
2,1.73215e+12,0.331029,0.0783434,2.32378,0.912177,-0.222126,-0.34162,0.0434544,0.00306367
2,1.73215e+12,0.370879,0.0899989,2.3409,0.915458,-0.205647,-0.344884,0.0264668,0.00303895
2,1.73215e+12,0.40209,0.112825,2.31985,0.911956,-0.21213,-0.349632,0.0330798,0.00304711
2,1.73215e+12,0.423978,0.116732,2.33653,0.913443,-0.205714,-0.350449,0.022137,0.00296389
2,1.73215e+12,0.499234,0.121031,2.31421,0.91218,-0.207583,-0.352291,0.0269753,0.00287515
2,1.73215e+12,0.575416,0.119575,2.28727,0.911366,-0.212483,-0.351207,0.0302611,0.00270716
2,1.73215e+12,0.650598,0.100754,2.25521,0.912501,-0.204954,-0.353554,0.018317,0.00258179
2,1.73215e+12,0.682712,0.113085,2.18767,0.913753,-0.212532,-0.346204,0.0053041,0.0025706
2,1.73215e+12,0.773813,0.139611,2.1995,0.911804,-0.212961,-0.350589,0.0186493,0.00233764
2,1.73215e+12,0.833146,0.148424,2.19355,0.914017,-0.205404,-0.34882,0.0265773,0.00222844
2,1.73215e+12,0.902629,0.167261,2.14183,0.912431,-0.207559,-0.352578,0.00882989,0.00207037
